"Caller","Sensitivity","Precision","T_coverage","N_coverage","VAF","BND_threshold"
"MantaGRIDSSIntersect",0.707857142857143,0.976243504083148,30,75,0.5,200
"MantaGRIDSSIntersect",0.703571428571429,0.951449275362319,30,75,0.8,2
"MantaGRIDSSIntersect",0.715714285714286,0.974358974358974,30,75,0.8,5
"MantaGRIDSSIntersect",0.717142857142857,0.97510980966325,30,75,0.8,50
"MantaGRIDSSIntersect",0.72,0.975182481751825,30,75,0.8,100
"MantaGRIDSSIntersect",0.72,0.975182481751825,30,75,0.8,150
"MantaGRIDSSIntersect",0.72,0.975182481751825,30,75,0.8,200
"MantaGRIDSSIntersect",0.695714285714286,0.947560087399854,30,75,1,2
"MantaGRIDSSIntersect",0.711428571428571,0.973509933774834,30,75,1,5
"MantaGRIDSSIntersect",0.711428571428571,0.973509933774834,30,75,1,50
"MantaGRIDSSIntersect",0.717142857142857,0.973664959765911,30,75,1,100
"MantaGRIDSSIntersect",0.717142857142857,0.973664959765911,30,75,1,150
"MantaGRIDSSIntersect",0.717142857142857,0.973664959765911,30,75,1,200
"MantaGRIDSSIntersect",0.0192857142857143,0.928571428571429,30,90,0.05,2
"MantaGRIDSSIntersect",0.0192857142857143,0.981132075471698,30,90,0.05,5
"MantaGRIDSSIntersect",0.0192857142857143,0.981132075471698,30,90,0.05,50
"MantaGRIDSSIntersect",0.0207142857142857,0.981818181818182,30,90,0.05,100
"MantaGRIDSSIntersect",0.0207142857142857,0.981818181818182,30,90,0.05,150
"MantaGRIDSSIntersect",0.0207142857142857,0.981818181818182,30,90,0.05,200
"MantaGRIDSSIntersect",0.151428571428571,0.945945945945946,30,90,0.1,2
"MantaGRIDSSIntersect",0.157857142857143,0.985,30,90,0.1,5
"MantaGRIDSSIntersect",0.157857142857143,0.985,30,90,0.1,50
"MantaGRIDSSIntersect",0.161428571428571,0.985185185185185,30,90,0.1,100
"MantaGRIDSSIntersect",0.161428571428571,0.985185185185185,30,90,0.1,150
"MantaGRIDSSIntersect",0.161428571428571,0.985185185185185,30,90,0.1,200
"MantaGRIDSSIntersect",0.449285714285714,0.949897750511247,30,90,0.2,2
"MantaGRIDSSIntersect",0.462142857142857,0.976288659793814,30,90,0.2,5
"MantaGRIDSSIntersect",0.462142857142857,0.976288659793814,30,90,0.2,50
"MantaGRIDSSIntersect",0.474285714285714,0.976697061803445,30,90,0.2,100
"MantaGRIDSSIntersect",0.475,0.976720647773279,30,90,0.2,150
"MantaGRIDSSIntersect",0.475,0.976720647773279,30,90,0.2,200
"MantaGRIDSSIntersect",0.687142857142857,0.951851851851852,30,90,0.5,2
"MantaGRIDSSIntersect",0.7,0.975317875841436,30,90,0.5,5
"MantaGRIDSSIntersect",0.700714285714286,0.976065818997756,30,90,0.5,50
"MantaGRIDSSIntersect",0.702857142857143,0.976119402985075,30,90,0.5,100
"MantaGRIDSSIntersect",0.702857142857143,0.976119402985075,30,90,0.5,150
"MantaGRIDSSIntersect",0.702857142857143,0.976119402985075,30,90,0.5,200
"MantaGRIDSSIntersect",0.697142857142857,0.950437317784257,30,90,0.8,2
"MantaGRIDSSIntersect",0.709285714285714,0.973470891672808,30,90,0.8,5
"MantaGRIDSSIntersect",0.710714285714286,0.974226804123711,30,90,0.8,50
"MantaGRIDSSIntersect",0.713571428571429,0.974302496328928,30,90,0.8,100
"MantaGRIDSSIntersect",0.713571428571429,0.974302496328928,30,90,0.8,150
"MantaGRIDSSIntersect",0.713571428571429,0.974302496328928,30,90,0.8,200
"MantaGRIDSSIntersect",0.69,0.947252747252747,30,90,1,2
"MantaGRIDSSIntersect",0.705714285714286,0.973353071798668,30,90,1,5
"MantaGRIDSSIntersect",0.705714285714286,0.973353071798668,30,90,1,50
"MantaGRIDSSIntersect",0.711428571428571,0.973509933774834,30,90,1,100
"MantaGRIDSSIntersect",0.711428571428571,0.973509933774834,30,90,1,150
"MantaGRIDSSIntersect",0.711428571428571,0.973509933774834,30,90,1,200
"MantaGRIDSSIntersect",0.0492857142857143,0.940828402366864,45,15,0.05,2
"MantaGRIDSSIntersect",0.0514285714285714,0.976047904191617,45,15,0.05,5
"MantaGRIDSSIntersect",0.0514285714285714,0.976047904191617,45,15,0.05,50
"MantaGRIDSSIntersect",0.0535714285714286,0.976470588235294,45,15,0.05,100
"MantaGRIDSSIntersect",0.0535714285714286,0.976470588235294,45,15,0.05,150
"MantaGRIDSSIntersect",0.0535714285714286,0.976470588235294,45,15,0.05,200
"MantaGRIDSSIntersect",0.267857142857143,0.953030303030303,45,15,0.1,2
"MantaGRIDSSIntersect",0.273571428571429,0.975535168195719,45,15,0.1,5
"MantaGRIDSSIntersect",0.273571428571429,0.975535168195719,45,15,0.1,50
"MantaGRIDSSIntersect",0.282857142857143,0.976011994002999,45,15,0.1,100
"MantaGRIDSSIntersect",0.282857142857143,0.976011994002999,45,15,0.1,150
"MantaGRIDSSIntersect",0.282857142857143,0.976011994002999,45,15,0.1,200
"MantaGRIDSSIntersect",0.575714285714286,0.947014297729184,45,15,0.2,2
"MantaGRIDSSIntersect",0.590714285714286,0.974554707379135,45,15,0.2,5
"MantaGRIDSSIntersect",0.590714285714286,0.97540288379983,45,15,0.2,50
"MantaGRIDSSIntersect",0.602857142857143,0.975752508361204,45,15,0.2,100
"MantaGRIDSSIntersect",0.603571428571429,0.975772765246449,45,15,0.2,150
"MantaGRIDSSIntersect",0.603571428571429,0.975772765246449,45,15,0.2,200
"MantaGRIDSSIntersect",0.700714285714286,0.949854651162791,45,15,0.5,2
"MantaGRIDSSIntersect",0.713571428571429,0.973548861131521,45,15,0.5,5
"MantaGRIDSSIntersect",0.715,0.974302496328928,45,15,0.5,50
"MantaGRIDSSIntersect",0.717857142857143,0.974377745241581,45,15,0.5,100
"MantaGRIDSSIntersect",0.717857142857143,0.974377745241581,45,15,0.5,150
"MantaGRIDSSIntersect",0.717857142857143,0.974377745241581,45,15,0.5,200
"MantaGRIDSSIntersect",0.714285714285714,0.950573065902579,45,15,0.8,2
"MantaGRIDSSIntersect",0.728571428571429,0.973969631236443,45,15,0.8,5
"MantaGRIDSSIntersect",0.728571428571429,0.973969631236443,45,15,0.8,50
"MantaGRIDSSIntersect",0.731428571428571,0.974044700793079,45,15,0.8,100
"MantaGRIDSSIntersect",0.731428571428571,0.974044700793079,45,15,0.8,150
"MantaGRIDSSIntersect",0.731428571428571,0.974044700793079,45,15,0.8,200
"MantaGRIDSSIntersect",0.718571428571429,0.948754448398576,45,15,1,2
"MantaGRIDSSIntersect",0.732142857142857,0.97196261682243,45,15,1,5
"MantaGRIDSSIntersect",0.732857142857143,0.972681524083393,45,15,1,50
"MantaGRIDSSIntersect",0.737857142857143,0.972818311874106,45,15,1,100
"MantaGRIDSSIntersect",0.737857142857143,0.972818311874106,45,15,1,150
"MantaGRIDSSIntersect",0.737857142857143,0.972818311874106,45,15,1,200
"MantaGRIDSSIntersect",0.07,0.944723618090452,45,30,0.05,2
"MantaGRIDSSIntersect",0.0721428571428571,0.974619289340102,45,30,0.05,5
"MantaGRIDSSIntersect",0.0721428571428571,0.974619289340102,45,30,0.05,50
"MantaGRIDSSIntersect",0.0742857142857143,0.975,45,30,0.05,100
"MantaGRIDSSIntersect",0.0742857142857143,0.975,45,30,0.05,150
"MantaGRIDSSIntersect",0.0742857142857143,0.975,45,30,0.05,200
"MantaGRIDSSIntersect",0.314285714285714,0.95467032967033,45,30,0.1,2
"MantaGRIDSSIntersect",0.321428571428571,0.977839335180055,45,30,0.1,5
"MantaGRIDSSIntersect",0.321428571428571,0.977839335180055,45,30,0.1,50
"MantaGRIDSSIntersect",0.330714285714286,0.978231292517007,45,30,0.1,100
"MantaGRIDSSIntersect",0.330714285714286,0.978231292517007,45,30,0.1,150
"MantaGRIDSSIntersect",0.330714285714286,0.978231292517007,45,30,0.1,200
"MantaGRIDSSIntersect",0.617142857142857,0.948717948717949,45,30,0.2,2
"MantaGRIDSSIntersect",0.631428571428571,0.975728155339806,45,30,0.2,5
"MantaGRIDSSIntersect",0.631428571428571,0.976537216828479,45,30,0.2,50
"MantaGRIDSSIntersect",0.643571428571429,0.976855546687949,45,30,0.2,100
"MantaGRIDSSIntersect",0.644285714285714,0.976874003189793,45,30,0.2,150
"MantaGRIDSSIntersect",0.644285714285714,0.976874003189793,45,30,0.2,200
"MantaGRIDSSIntersect",0.718571428571429,0.949430199430199,45,30,0.5,2
"MantaGRIDSSIntersect",0.731428571428571,0.97264218862491,45,30,0.5,5
"MantaGRIDSSIntersect",0.732857142857143,0.973381294964029,45,30,0.5,50
"MantaGRIDSSIntersect",0.736428571428571,0.973476702508961,45,30,0.5,100
"MantaGRIDSSIntersect",0.736428571428571,0.973476702508961,45,30,0.5,150
"MantaGRIDSSIntersect",0.736428571428571,0.973476702508961,45,30,0.5,200
"MantaGRIDSSIntersect",0.726428571428571,0.949152542372881,45,30,0.8,2
"MantaGRIDSSIntersect",0.742142857142857,0.973627940128296,45,30,0.8,5
"MantaGRIDSSIntersect",0.742142857142857,0.973627940128296,45,30,0.8,50
"MantaGRIDSSIntersect",0.744285714285714,0.973684210526316,45,30,0.8,100
"MantaGRIDSSIntersect",0.744285714285714,0.973684210526316,45,30,0.8,150
"MantaGRIDSSIntersect",0.744285714285714,0.973684210526316,45,30,0.8,200
"MantaGRIDSSIntersect",0.724285714285714,0.947703180212014,45,30,1,2
"MantaGRIDSSIntersect",0.738571428571429,0.971448965024982,45,30,1,5
"MantaGRIDSSIntersect",0.739285714285714,0.972162740899358,45,30,1,50
"MantaGRIDSSIntersect",0.743571428571429,0.97228144989339,45,30,1,100
"MantaGRIDSSIntersect",0.743571428571429,0.97228144989339,45,30,1,150
"MantaGRIDSSIntersect",0.743571428571429,0.97228144989339,45,30,1,200
"MantaGRIDSSIntersect",0.075,0.946859903381642,45,45,0.05,2
"MantaGRIDSSIntersect",0.0771428571428571,0.975609756097561,45,45,0.05,5
"MantaGRIDSSIntersect",0.0771428571428571,0.975609756097561,45,45,0.05,50
"MantaGRIDSSIntersect",0.0792857142857143,0.975961538461538,45,45,0.05,100
"MantaGRIDSSIntersect",0.0792857142857143,0.975961538461538,45,45,0.05,150
"MantaGRIDSSIntersect",0.0792857142857143,0.975961538461538,45,45,0.05,200
"MantaGRIDSSIntersect",0.325714285714286,0.955645161290323,45,45,0.1,2
"MantaGRIDSSIntersect",0.332857142857143,0.978319783197832,45,45,0.1,5
"MantaGRIDSSIntersect",0.332857142857143,0.978319783197832,45,45,0.1,50
"MantaGRIDSSIntersect",0.342142857142857,0.978695073235686,45,45,0.1,100
"MantaGRIDSSIntersect",0.342142857142857,0.978695073235686,45,45,0.1,150
"MantaGRIDSSIntersect",0.342142857142857,0.978695073235686,45,45,0.1,200
"MantaGRIDSSIntersect",0.611428571428571,0.947622884770347,45,45,0.2,2
"MantaGRIDSSIntersect",0.626428571428571,0.975589910496338,45,45,0.2,5
"MantaGRIDSSIntersect",0.626428571428571,0.976403580146461,45,45,0.2,50
"MantaGRIDSSIntersect",0.638571428571429,0.976725521669342,45,45,0.2,100
"MantaGRIDSSIntersect",0.639285714285714,0.976744186046512,45,45,0.2,150
"MantaGRIDSSIntersect",0.639285714285714,0.976744186046512,45,45,0.2,200
"MantaGRIDSSIntersect",0.706428571428571,0.950180505415162,45,45,0.5,2
"MantaGRIDSSIntersect",0.719285714285714,0.973722627737226,45,45,0.5,5
"MantaGRIDSSIntersect",0.720714285714286,0.974471188913202,45,45,0.5,50
"MantaGRIDSSIntersect",0.724285714285714,0.974563953488372,45,45,0.5,100
"MantaGRIDSSIntersect",0.724285714285714,0.974563953488372,45,45,0.5,150
"MantaGRIDSSIntersect",0.724285714285714,0.974563953488372,45,45,0.5,200
"MantaGRIDSSIntersect",0.715714285714286,0.948608137044968,45,45,0.8,2
"MantaGRIDSSIntersect",0.731428571428571,0.973342939481268,45,45,0.8,5
"MantaGRIDSSIntersect",0.731428571428571,0.973342939481268,45,45,0.8,50
"MantaGRIDSSIntersect",0.734285714285714,0.973419540229885,45,45,0.8,100
"MantaGRIDSSIntersect",0.734285714285714,0.973419540229885,45,45,0.8,150
"MantaGRIDSSIntersect",0.734285714285714,0.973419540229885,45,45,0.8,200
"MantaGRIDSSIntersect",0.711428571428571,0.946351931330472,45,45,1,2
"MantaGRIDSSIntersect",0.725714285714286,0.971077368040492,45,45,1,5
"MantaGRIDSSIntersect",0.726428571428571,0.971800433839479,45,45,1,50
"MantaGRIDSSIntersect",0.731428571428571,0.971942446043165,45,45,1,100
"MantaGRIDSSIntersect",0.731428571428571,0.971942446043165,45,45,1,150
"MantaGRIDSSIntersect",0.731428571428571,0.971942446043165,45,45,1,200
"MantaGRIDSSIntersect",0.075,0.947115384615385,45,60,0.05,2
"MantaGRIDSSIntersect",0.0771428571428571,0.975728155339806,45,60,0.05,5
"MantaGRIDSSIntersect",0.0771428571428571,0.975728155339806,45,60,0.05,50
"MantaGRIDSSIntersect",0.0792857142857143,0.976076555023923,45,60,0.05,100
"MantaGRIDSSIntersect",0.0792857142857143,0.976076555023923,45,60,0.05,150
"MantaGRIDSSIntersect",0.0792857142857143,0.976076555023923,45,60,0.05,200
"MantaGRIDSSIntersect",0.323571428571429,0.955465587044534,45,60,0.1,2
"MantaGRIDSSIntersect",0.330714285714286,0.978231292517007,45,60,0.1,5
"MantaGRIDSSIntersect",0.330714285714286,0.978231292517007,45,60,0.1,50
"MantaGRIDSSIntersect",0.34,0.978609625668449,45,60,0.1,100
"MantaGRIDSSIntersect",0.34,0.978609625668449,45,60,0.1,150
"MantaGRIDSSIntersect",0.34,0.978609625668449,45,60,0.1,200
"MantaGRIDSSIntersect",0.612142857142857,0.94842868654311,45,60,0.2,2
"MantaGRIDSSIntersect",0.626428571428571,0.975589910496338,45,60,0.2,5
"MantaGRIDSSIntersect",0.626428571428571,0.976403580146461,45,60,0.2,50
"MantaGRIDSSIntersect",0.638571428571429,0.976725521669342,45,60,0.2,100
"MantaGRIDSSIntersect",0.639285714285714,0.976744186046512,45,60,0.2,150
"MantaGRIDSSIntersect",0.639285714285714,0.976744186046512,45,60,0.2,200
"MantaGRIDSSIntersect",0.703571428571429,0.950036205648081,45,60,0.5,2
"MantaGRIDSSIntersect",0.715714285714286,0.972913616398243,45,60,0.5,5
"MantaGRIDSSIntersect",0.717142857142857,0.973664959765911,45,60,0.5,50
"MantaGRIDSSIntersect",0.720714285714286,0.973760932944606,45,60,0.5,100
"MantaGRIDSSIntersect",0.720714285714286,0.973760932944606,45,60,0.5,150
"MantaGRIDSSIntersect",0.720714285714286,0.973760932944606,45,60,0.5,200
"MantaGRIDSSIntersect",0.709285714285714,0.949640287769784,45,60,0.8,2
"MantaGRIDSSIntersect",0.724285714285714,0.973856209150327,45,60,0.8,5
"MantaGRIDSSIntersect",0.724285714285714,0.973856209150327,45,60,0.8,50
"MantaGRIDSSIntersect",0.727142857142857,0.973931933381608,45,60,0.8,100
"MantaGRIDSSIntersect",0.727142857142857,0.973931933381608,45,60,0.8,150
"MantaGRIDSSIntersect",0.727142857142857,0.973931933381608,45,60,0.8,200
"MantaGRIDSSIntersect",0.706428571428571,0.948126801152738,45,60,1,2
"MantaGRIDSSIntersect",0.72,0.971615720524017,45,60,1,5
"MantaGRIDSSIntersect",0.720714285714286,0.972343522561863,45,60,1,50
"MantaGRIDSSIntersect",0.725,0.972463768115942,45,60,1,100
"MantaGRIDSSIntersect",0.725,0.972463768115942,45,60,1,150
"MantaGRIDSSIntersect",0.725,0.972463768115942,45,60,1,200
"MantaGRIDSSIntersect",0.0757142857142857,0.951923076923077,45,75,0.05,2
"MantaGRIDSSIntersect",0.0778571428571429,0.980582524271845,45,75,0.05,5
"MantaGRIDSSIntersect",0.0778571428571429,0.980582524271845,45,75,0.05,50
"MantaGRIDSSIntersect",0.08,0.980861244019139,45,75,0.05,100
"MantaGRIDSSIntersect",0.08,0.980861244019139,45,75,0.05,150
"MantaGRIDSSIntersect",0.08,0.980861244019139,45,75,0.05,200
"MantaGRIDSSIntersect",0.324285714285714,0.955525606469003,45,75,0.1,2
"MantaGRIDSSIntersect",0.331428571428571,0.978260869565217,45,75,0.1,5
"MantaGRIDSSIntersect",0.331428571428571,0.978260869565217,45,75,0.1,50
"MantaGRIDSSIntersect",0.340714285714286,0.978638184245661,45,75,0.1,100
"MantaGRIDSSIntersect",0.340714285714286,0.978638184245661,45,75,0.1,150
"MantaGRIDSSIntersect",0.340714285714286,0.978638184245661,45,75,0.1,200
"MantaGRIDSSIntersect",0.608571428571429,0.947453516572352,45,75,0.2,2
"MantaGRIDSSIntersect",0.623571428571429,0.975510204081633,45,75,0.2,5
"MantaGRIDSSIntersect",0.623571428571429,0.976326530612245,45,75,0.2,50
"MantaGRIDSSIntersect",0.635714285714286,0.976650563607085,45,75,0.2,100
"MantaGRIDSSIntersect",0.636428571428571,0.976669348350764,45,75,0.2,150
"MantaGRIDSSIntersect",0.636428571428571,0.976669348350764,45,75,0.2,200
"MantaGRIDSSIntersect",0.697142857142857,0.949671772428884,45,75,0.5,2
"MantaGRIDSSIntersect",0.71,0.973451327433628,45,75,0.5,5
"MantaGRIDSSIntersect",0.710714285714286,0.974188790560472,45,75,0.5,50
"MantaGRIDSSIntersect",0.712857142857143,0.974245768947756,45,75,0.5,100
"MantaGRIDSSIntersect",0.712857142857143,0.974245768947756,45,75,0.5,150
"MantaGRIDSSIntersect",0.712857142857143,0.974245768947756,45,75,0.5,200
"MantaGRIDSSIntersect",0.702857142857143,0.949312092686459,45,75,0.8,2
"MantaGRIDSSIntersect",0.717857142857143,0.973684210526316,45,75,0.8,5
"MantaGRIDSSIntersect",0.717857142857143,0.973684210526316,45,75,0.8,50
"MantaGRIDSSIntersect",0.720714285714286,0.973760932944606,45,75,0.8,100
"MantaGRIDSSIntersect",0.720714285714286,0.973760932944606,45,75,0.8,150
"MantaGRIDSSIntersect",0.720714285714286,0.973760932944606,45,75,0.8,200
"MantaGRIDSSIntersect",0.699285714285714,0.947063089195069,45,75,1,2
"MantaGRIDSSIntersect",0.712857142857143,0.971407624633431,45,75,1,5
"MantaGRIDSSIntersect",0.713571428571429,0.972140762463343,45,75,1,50
"MantaGRIDSSIntersect",0.719285714285714,0.972303206997085,45,75,1,100
"MantaGRIDSSIntersect",0.719285714285714,0.972303206997085,45,75,1,150
"MantaGRIDSSIntersect",0.719285714285714,0.972303206997085,45,75,1,200
"MantaGRIDSSIntersect",0.0757142857142857,0.947368421052632,45,90,0.05,2
"MantaGRIDSSIntersect",0.0778571428571429,0.975845410628019,45,90,0.05,5
"MantaGRIDSSIntersect",0.0778571428571429,0.975845410628019,45,90,0.05,50
"MantaGRIDSSIntersect",0.08,0.976190476190476,45,90,0.05,100
"MantaGRIDSSIntersect",0.08,0.976190476190476,45,90,0.05,150
"MantaGRIDSSIntersect",0.08,0.976190476190476,45,90,0.05,200
"MantaGRIDSSIntersect",0.327857142857143,0.955823293172691,45,90,0.1,2
"MantaGRIDSSIntersect",0.335,0.978407557354926,45,90,0.1,5
"MantaGRIDSSIntersect",0.335,0.978407557354926,45,90,0.1,50
"MantaGRIDSSIntersect",0.344285714285714,0.978779840848806,45,90,0.1,100
"MantaGRIDSSIntersect",0.344285714285714,0.978779840848806,45,90,0.1,150
"MantaGRIDSSIntersect",0.344285714285714,0.978779840848806,45,90,0.1,200
"MantaGRIDSSIntersect",0.607142857142857,0.948905109489051,45,90,0.2,2
"MantaGRIDSSIntersect",0.620714285714286,0.975429975429975,45,90,0.2,5
"MantaGRIDSSIntersect",0.620714285714286,0.976248976248976,45,90,0.2,50
"MantaGRIDSSIntersect",0.632857142857143,0.976575121163166,45,90,0.2,100
"MantaGRIDSSIntersect",0.633571428571429,0.976594027441485,45,90,0.2,150
"MantaGRIDSSIntersect",0.633571428571429,0.976594027441485,45,90,0.2,200
"MantaGRIDSSIntersect",0.694285714285714,0.948867786705625,45,90,0.5,2
"MantaGRIDSSIntersect",0.706428571428571,0.971935007385524,45,90,0.5,5
"MantaGRIDSSIntersect",0.707857142857143,0.972693726937269,45,90,0.5,50
"MantaGRIDSSIntersect",0.710714285714286,0.972774098601913,45,90,0.5,100
"MantaGRIDSSIntersect",0.710714285714286,0.972774098601913,45,90,0.5,150
"MantaGRIDSSIntersect",0.710714285714286,0.972774098601913,45,90,0.5,200
"MantaGRIDSSIntersect",0.697857142857143,0.949053857350801,45,90,0.8,2
"MantaGRIDSSIntersect",0.712857142857143,0.973548861131521,45,90,0.8,5
"MantaGRIDSSIntersect",0.712857142857143,0.973548861131521,45,90,0.8,50
"MantaGRIDSSIntersect",0.716428571428571,0.973645680819912,45,90,0.8,100
"MantaGRIDSSIntersect",0.716428571428571,0.973645680819912,45,90,0.8,150
"MantaGRIDSSIntersect",0.716428571428571,0.973645680819912,45,90,0.8,200
"MantaGRIDSSIntersect",0.694285714285714,0.946793002915452,45,90,1,2
"MantaGRIDSSIntersect",0.707857142857143,0.971260132645542,45,90,1,5
"MantaGRIDSSIntersect",0.708571428571429,0.971997052321297,45,90,1,50
"MantaGRIDSSIntersect",0.714285714285714,0.972161172161172,45,90,1,100
"MantaGRIDSSIntersect",0.714285714285714,0.972161172161172,45,90,1,150
"MantaGRIDSSIntersect",0.714285714285714,0.972161172161172,45,90,1,200
"MantaGRIDSSIntersect",0.104285714285714,0.95046439628483,60,15,0.05,2
"MantaGRIDSSIntersect",0.105714285714286,0.968652037617555,60,15,0.05,5
"MantaGRIDSSIntersect",0.105714285714286,0.968652037617555,60,15,0.05,50
"MantaGRIDSSIntersect",0.109285714285714,0.969135802469136,60,15,0.05,100
"MantaGRIDSSIntersect",0.109285714285714,0.969135802469136,60,15,0.05,150
"MantaGRIDSSIntersect",0.109285714285714,0.969135802469136,60,15,0.05,200
"MantaGRIDSSIntersect",0.367857142857143,0.94021101992966,60,15,0.1,2
"MantaGRIDSSIntersect",0.377142857142857,0.968009478672986,60,15,0.1,5
"MantaGRIDSSIntersect",0.378571428571429,0.970379146919431,60,15,0.1,50
"MantaGRIDSSIntersect",0.388571428571429,0.970862470862471,60,15,0.1,100
"MantaGRIDSSIntersect",0.388571428571429,0.970862470862471,60,15,0.1,150
"MantaGRIDSSIntersect",0.388571428571429,0.970862470862471,60,15,0.1,200
"MantaGRIDSSIntersect",0.61,0.949959644874899,60,15,0.2,2
"MantaGRIDSSIntersect",0.621428571428571,0.973920130399348,60,15,0.2,5
"MantaGRIDSSIntersect",0.622142857142857,0.974735126324368,60,15,0.2,50
"MantaGRIDSSIntersect",0.628571428571429,0.974919093851133,60,15,0.2,100
"MantaGRIDSSIntersect",0.628571428571429,0.974919093851133,60,15,0.2,150
"MantaGRIDSSIntersect",0.628571428571429,0.974919093851133,60,15,0.2,200
"MantaGRIDSSIntersect",0.707142857142857,0.95014450867052,60,15,0.5,2
"MantaGRIDSSIntersect",0.72,0.974433893352812,60,15,0.5,5
"MantaGRIDSSIntersect",0.720714285714286,0.975164353542732,60,15,0.5,50
"MantaGRIDSSIntersect",0.724285714285714,0.975254730713246,60,15,0.5,100
"MantaGRIDSSIntersect",0.724285714285714,0.975254730713246,60,15,0.5,150
"MantaGRIDSSIntersect",0.724285714285714,0.975254730713246,60,15,0.5,200
"MantaGRIDSSIntersect",0.709285714285714,0.948957584471603,60,15,0.8,2
"MantaGRIDSSIntersect",0.722857142857143,0.973110465116279,60,15,0.8,5
"MantaGRIDSSIntersect",0.724285714285714,0.973856209150327,60,15,0.8,50
"MantaGRIDSSIntersect",0.73,0.974007220216606,60,15,0.8,100
"MantaGRIDSSIntersect",0.73,0.974007220216606,60,15,0.8,150
"MantaGRIDSSIntersect",0.73,0.974007220216606,60,15,0.8,200
"MantaGRIDSSIntersect",0.725,0.949116607773852,60,15,1,2
"MantaGRIDSSIntersect",0.74,0.973590292648108,60,15,1,5
"MantaGRIDSSIntersect",0.741428571428571,0.97432239657632,60,15,1,50
"MantaGRIDSSIntersect",0.745714285714286,0.974431818181818,60,15,1,100
